,city_num,3num,alphabet,2num,location,city
961416005##20181221_103740.jpg##NR##1.jpg,66.0,295,ق,48,tehran,tehran
961416005##20181221_103740.jpg##NR##2.jpg,10.0,911,ن,58,tehran,tehran
961416005##20181221_103754.jpg##NR##1.jpg,66.0,134,ه,19,tehran,tehran
961416005##20181221_103759.jpg##NR##1.jpg,55.0,149,ق,86,tehran,tehran
961416005##20181221_103803.jpg##NR##1.jpg,11.0,299,ل,37,tehran,tehran
961416005##20181221_103810.jpg##NR##1.jpg,42.0,341,ق,15,khorasan razavi,esfarayen
961416005##20181221_103837.jpg##NR##1.jpg,88.0,468,س,93,tehran,tehran
961416005##20181221_103842.jpg##NR##1.jpg,10.0,463,د,23,tehran,tehran
961416005##20181221_103849.jpg##NR##1.jpg,10.0,354,ل,73,tehran,tehran
961416005##20181221_103859.jpg##NR##1.jpg,99.0,922,ه,45,tehran,tehran
961416005##20181221_103914.jpg##NR##1.jpg,11.0,912,ی,48,tehran,tehran
961416005##20181221_103917.jpg##NR##1.jpg,44.0,165,ص,69,tehran,tehran
961416005##20181221_103929.jpg##NR##1.jpg,22.0,738,م,11,tehran,tehran
961416005##20181221_103938.jpg##NR##1.jpg,11.0,562,ج,81,tehran,tehran
961416005##20181221_103958.jpg##NR##1.jpg,77.0,536,د,68,tehran,tehran
961416005##20181221_103958.jpg##NR##2.jpg,66.0,561,م,94,tehran,tehran
961416005##20181221_103958.jpg##NR##3.jpg,33.0,774,ط,71,tehran,tehran
961416005##20181221_104004.jpg##NR##1.jpg,22.0,744,ج,85,tehran,tehran
961416005##20181221_104004.jpg##NR##2.jpg,33.0,438,د,83,tehran,tehran
961416005##20181221_104008.jpg##NR##1.jpg,66.0,359,ه,76,tehran,tehran
961416005##20181221_104008.jpg##NR##2.jpg,33.0,363,ه,95,tehran,tehran
961416005##20181221_104008.jpg##NR##3.jpg,62.0,977,س,72,mazandaran,sari
961416005##20181221_104014.jpg##NR##1.jpg,10.0,424,ط,83,tehran,tehran
961416005##20181221_104039.jpg##NR##1.jpg,78.0,844,و,28,"karaj , tehran",shemiranat
961416005##20181221_104047.jpg##NR##1.jpg,88.0,823,ط,92,tehran,tehran
961416005##20181221_104047.jpg##NR##2.jpg,22.0,446,و,22,tehran,tehran
961416005##20181221_104047.jpg##NR##3.jpg,10.0,791,ل,25,tehran,tehran
961416005##20181221_104054.jpg##NR##1.jpg,55.0,299,ه,51,tehran,tehran
961416005##20181221_104054.jpg##NR##2.jpg,11.0,459,م,91,tehran,tehran
961416005##20181221_104104.jpg##NR##1.jpg,22.0,125,ی,53,tehran,tehran
961416005##20181221_104113.jpg##NR##1.jpg,11.0,511,ن,36,tehran,tehran
961416005##20181221_104113.jpg##NR##2.jpg,44.0,959,و,46,tehran,tehran
961416005##20181221_104117.jpg##NR##2.jpg,88.0,194,ی,51,tehran,tehran
961416005##20181221_104128.jpg##NR##1.jpg,22.0,914,ی,86,tehran,tehran
961416005##20181221_104136.jpg##NR##1.jpg,16.0,344,ق,49,ghom,ghom
961416005##20181221_104155.jpg##NR##1.jpg,11.0,661,م,49,tehran,tehran
961416005##20181221_104203.jpg##NR##1.jpg,10.0,299,ل,86,tehran,tehran
961416005##20181221_104214.jpg##NR##1.jpg,66.0,598,ق,46,tehran,tehran
961416005##20181221_104227.jpg##NR##1.jpg,10.0,334,ق,87,tehran,tehran
961416005##20181221_104230.jpg##NR##1.jpg,10.0,436,ط,68,tehran,tehran
961416005##20181221_104249.jpg##NR##1.jpg,10.0,748,م,79,tehran,tehran
961416005##20181221_104253.jpg##NR##1.jpg,10.0,456,ص,63,tehran,tehran
961416005##20181223_165820.jpg##NR##1.jpg,68.0,785,ن,35,karaj,karaj
961416005##20181223_165826.jpg##NR##1.jpg,10.0,258,م,38,tehran,tehran
961416005##20181223_165833.jpg##NR##1.jpg,99.0,421,ج,32,tehran,tehran
961416005##20181224_110643.jpg##NR##1.jpg,66.0,778,ج,92,tehran,tehran
961416005##20181224_110701.jpg##NR##1.jpg,55.0,732,ط,24,tehran,tehran
961416005##20181224_110704.jpg##NR##1.jpg,10.0,714,ج,63,tehran,tehran
961416005##20181224_110712.jpg##NR##1.jpg,77.0,499,ص,35,tehran,tehran
961416005##20181224_110717.jpg##NR##1.jpg,10.0,272,ی,69,tehran,tehran
961416005##20181224_110719.jpg##NR##1.jpg,22.0,984,ی,52,tehran,tehran
961416005##20181224_110728.jpg##NR##1.jpg,10.0,874,ط,91,tehran,tehran
961416005##20181224_110734.jpg##NR##1.jpg,20.0,462,ب,92,tehran,tehran
961416005##20181224_110734.jpg##NR##2.jpg,10.0,567,ط,99,tehran,tehran
961416005##20181224_110752.jpg##NR##1.jpg,77.0,244,ج,32,tehran,tehran
961416005##20181224_110755.jpg##NR##1.jpg,99.0,837,ط,71,tehran,tehran
961416005##20181224_110759.jpg##NR##1.jpg,66.0,946,م,39,tehran,tehran
961416005##20181224_110759.jpg##NR##2.jpg,55.0,959,ی,84,tehran,tehran
961416005##20181224_110759.jpg##NR##3.jpg,99.0,781,ط,88,tehran,tehran
961416005##20181224_110804.jpg##NR##1.jpg,44.0,146,ن,26,tehran,tehran
961416005##20181224_110807.jpg##NR##1.jpg,44.0,725,ق,66,tehran,tehran
961416005##20181224_110813.jpg##NR##1.jpg,22.0,231,ه,76,tehran,tehran
961416005##20181224_110818.jpg##NR##1.jpg,22.0,882,ه,97,tehran,tehran
961416005##20181224_110854.jpg##NR##1.jpg,11.0,431,ل,16,tehran,tehran
961416005##20181224_110900.jpg##NR##1.jpg,44.0,593,د,48,tehran,tehran
961416005##20181224_110903.jpg##NR##1.jpg,88.0,469,ی,19,tehran,tehran
961416005##20181224_110903.jpg##NR##2.jpg,88.0,491,ل,17,tehran,tehran
961416005##20181224_110914.jpg##NR##1.jpg,33.0,941,ه,72,tehran,tehran
961416005##20181224_110928.jpg##NR##1.jpg,22.0,418,ن,23,tehran,tehran
961416005##20181224_110938.jpg##NR##1.jpg,88.0,449,س,31,tehran,tehran
961416005##20181224_110942.jpg##NR##1.jpg,44.0,852,ج,41,tehran,tehran
961416005##20181224_111002.jpg##NR##1.jpg,10.0,481,و,14,tehran,tehran
961416005##20181224_111006.jpg##NR##1.jpg,10.0,576,م,19,tehran,tehran
961416005##20181224_111012.jpg##NR##1.jpg,77.0,738,ط,87,tehran,tehran
961416005##20181224_111034.jpg##NR##1.jpg,77.0,397,د,64,tehran,tehran
961416005##20181224_111034.jpg##NR##2.jpg,10.0,873,ج,51,tehran,tehran
961416005##20181224_111041.jpg##NR##1.jpg,44.0,482,م,89,tehran,tehran
961416005##20181224_111100.jpg##NR##1.jpg,88.0,674,د,82,tehran,tehran
961416005##20181224_111115.jpg##NR##1.jpg,10.0,132,ن,77,tehran,tehran
961416005##20181224_111121.jpg##NR##1.jpg,77.0,791,ن,97,tehran,tehran
961416005##20181224_111126.jpg##NR##1.jpg,77.0,823,ن,78,tehran,tehran
961416005##20181224_111126.jpg##NR##2.jpg,66.0,788,و,36,tehran,tehran
961416005##20181224_111132.jpg##NR##1.jpg,11.0,899,و,84,tehran,tehran
961416005##20181224_111141.jpg##NR##1.jpg,55.0,171,ج,77,tehran,tehran
961416005##20181224_111145.jpg##NR##1.jpg,88.0,848,س,77,tehran,tehran
961416005##20181224_111150.jpg##NR##1.jpg,44.0,828,و,37,tehran,tehran
961416005##20181224_111200.jpg##NR##1.jpg,56.0,346,ل,49,gilan,foman
961416005##20181224_111210.jpg##NR##1.jpg,66.0,826,ی,79,tehran,tehran
961416005##20181224_111214.jpg##NR##1.jpg,11.0,743,ع,48,tehran,tehran
961416005##20181224_111214.jpg##NR##2.jpg,99.0,342,ی,86,tehran,tehran
961416005##20181224_111229.jpg##NR##1.jpg,44.0,521,ص,84,tehran,tehran
961416005##20181224_111247.jpg##NR##1.jpg,11.0,795,ط,89,tehran,tehran
961416005##20181224_111251.jpg##NR##1.jpg,77.0,122,و,23,tehran,tehran
961416005##20181224_111256.jpg##NR##1.jpg,20.0,916,ج,57,tehran,tehran
961416005##20181224_111300.jpg##NR##1.jpg,88.0,745,س,92,tehran,tehran
961416005##20181224_111306.jpg##NR##1.jpg,66.0,962,ط,64,tehran,tehran
961416005##20181224_111318.jpg##NR##1.jpg,10.0,168,د,56,tehran,tehran
961416005##20181224_111326.jpg##NR##1.jpg,55.0,185,د,33,tehran,tehran
961416005##20181224_111334.jpg##NR##1.jpg,66.0,114,ب,97,tehran,tehran
961416005##20181224_111355.jpg##NR##1.jpg,20.0,488,س,34,tehran,tehran
961416005##20181224_111359.jpg##NR##1.jpg,11.0,978,ط,88,tehran,tehran
961416005##20181224_111405.jpg##NR##1.jpg,99.0,956,ل,41,tehran,tehran
961416005##20181224_111410.jpg##NR##1.jpg,44.0,859,ی,45,tehran,tehran
961416005##20181224_111419.jpg##NR##1.jpg,66.0,651,ل,27,tehran,tehran
961416005##20181224_111430.jpg##NR##1.jpg,66.0,361,ط,69,tehran,tehran
961416005##20181224_111436.jpg##NR##1.jpg,11.0,547,ب,81,tehran,tehran
961416005##20181224_111443.jpg##NR##1.jpg,55.0,224,ط,97,tehran,tehran
961416005##20181224_111447.jpg##NR##1.jpg,44.0,751,س,56,tehran,tehran
961416005##20181224_111451.jpg##NR##1.jpg,11.0,649,و,31,tehran,tehran
961416005##20181224_111501.jpg##NR##1.jpg,11.0,587,ط,87,tehran,tehran
961416005##20181224_111504.jpg##NR##1.jpg,44.0,824,د,46,tehran,tehran
961416005##20181224_111510.jpg##NR##1.jpg,88.0,571,ل,14,tehran,tehran
961416005##20181224_111514.jpg##NR##1.jpg,57.0,347,ق,32,markazi,shazand
961416005##20181224_111521.jpg##NR##1.jpg,99.0,256,ص,66,tehran,tehran
961416005##20181224_111525.jpg##NR##1.jpg,55.0,957,د,41,tehran,tehran
961416005##20181224_111541.jpg##NR##1.jpg,20.0,599,ج,11,tehran,tehran
961416005##20181224_111547.jpg##NR##1.jpg,11.0,546,ن,29,tehran,tehran
961416005##20181224_111559.jpg##NR##1.jpg,10.0,969,ن,34,tehran,tehran
961416005##20181224_111600.jpg##NR##1.jpg,10.0,986,ص,87,tehran,tehran
961416005##20181224_111613.jpg##NR##1.jpg,99.0,627,ب,42,tehran,tehran
961416005##20181224_111619.jpg##NR##1.jpg,55.0,941,ن,81,tehran,tehran
961416005##20181224_111623.jpg##NR##1.jpg,88.0,494,س,13,tehran,tehran
961416005##20181224_111627.jpg##NR##1.jpg,22.0,564,ت,47,tehran,tehran
961416005##20181224_111630.jpg##NR##1.jpg,11.0,812,ه,72,tehran,tehran
961416005##20181224_111633.jpg##NR##1.jpg,88.0,784,س,67,tehran,tehran
961416005##20181224_111639.jpg##NR##1.jpg,99.0,784,ی,61,tehran,tehran
961416005##20181224_111646.jpg##NR##1.jpg,88.0,319,ی,95,tehran,tehran
961416005##20181224_111653.jpg##NR##1.jpg,10.0,255,و,89,tehran,tehran
961416005##20181224_111700.jpg##NR##1.jpg,11.0,327,ق,54,tehran,tehran
961416005##20181224_111701.jpg##NR##1.jpg,99.0,348,ی,81,tehran,tehran
961416005##20181224_111704.jpg##NR##1.jpg,10.0,957,و,93,tehran,tehran
961416005##20181224_111721.jpg##NR##1.jpg,44.0,491,ن,24,tehran,tehran
961416005##20181224_111725.jpg##NR##1.jpg,99.0,742,ط,89,tehran,tehran
961416005##20181224_111730.jpg##NR##1.jpg,44.0,836,م,21,tehran,tehran
961416005##20181224_111737.jpg##NR##1.jpg,84.0,142,د,28,hormozgan,bandar abbas
961416005##20181224_111741.jpg##NR##1.jpg,66.0,771,د,84,tehran,tehran
961416005##20181224_111741.jpg##NR##2.jpg,99.0,849,ه,69,tehran,tehran
961416005##20181224_111806.jpg##NR##1.jpg,33.0,975,ن,51,tehran,tehran
961416005##20181224_111814.jpg##NR##1.jpg,44.0,972,ع,44,tehran,tehran
961416005##20181224_111821.jpg##NR##1.jpg,78.0,762,ل,98,"karaj , tehran",pakdasht
961416005##20181224_111827.jpg##NR##1.jpg,11.0,422,س,59,tehran,tehran
961416005##20181224_111832.jpg##NR##1.jpg,77.0,226,م,87,tehran,tehran
961416005##20181224_111841.jpg##NR##1.jpg,10.0,582,ه,36,tehran,tehran
961416005##20181224_111851.jpg##NR##1.jpg,11.0,398,ن,26,tehran,tehran
961416005##20181224_111921.jpg##NR##1.jpg,33.0,939,ل,34,tehran,tehran
961416005##20181224_111925.jpg##NR##1.jpg,44.0,328,ق,43,tehran,tehran
961416005##20181224_111934.jpg##NR##1.jpg,44.0,923,ل,23,tehran,tehran
961416005##20181224_111940.jpg##NR##1.jpg,11.0,715,ی,61,tehran,tehran
961416005##20181224_111950.jpg##NR##1.jpg,11.0,554,د,27,tehran,tehran
961416005##20181224_111956.jpg##NR##1.jpg,10.0,234,ج,29,tehran,tehran
961416005##20181224_111958.jpg##NR##1.jpg,44.0,191,ص,98,tehran,tehran
961416005##20181224_112002.jpg##NR##1.jpg,99.0,625,و,81,tehran,tehran
961416005##20181224_112005.jpg##NR##1.jpg,11.0,462,ل,43,tehran,tehran
961416005##20181224_112015.jpg##NR##1.jpg,77.0,966,ل,16,tehran,tehran
961416005##20181224_112020.jpg##NR##1.jpg,66.0,926,ق,64,tehran,tehran
961416005##20181224_112024.jpg##NR##1.jpg,44.0,571,ق,39,tehran,tehran
961416005##20181224_112027.jpg##NR##1.jpg,77.0,685,ب,45,tehran,tehran
961416005##20181224_112032.jpg##NR##1.jpg,66.0,397,م,61,tehran,tehran
961416005##20181224_112042.jpg##NR##1.jpg,22.0,996,ص,52,tehran,tehran
961416005##20181224_112047.jpg##NR##1.jpg,66.0,556,ی,89,tehran,tehran
961416005##20181224_112052.jpg##NR##1.jpg,77.0,695,ج,97,tehran,tehran
961416005##20181224_112058.jpg##NR##1.jpg,22.0,946,ص,44,tehran,tehran
961416005##20181224_112102.jpg##NR##1.jpg,99.0,336,و,69,tehran,tehran
961416005##20181224_112106.jpg##NR##1.jpg,11.0,266,و,49,tehran,tehran
961416005##20181224_112110.jpg##NR##1.jpg,10.0,853,ب,39,tehran,tehran
961416005##20181224_112113.jpg##NR##1.jpg,88.0,714,و,28,tehran,tehran
961416005##20181224_112354.jpg##NR##1.jpg,10.0,287,ه,28,tehran,tehran
961416005##20181224_112357.jpg##NR##1.jpg,10.0,265,ق,26,tehran,tehran
961416005##20181224_112402.jpg##NR##1.jpg,22.0,236,ت,42,tehran,tehran
961416005##20181224_112408.jpg##NR##1.jpg,77.0,456,ه,84,tehran,tehran
961416005##20181224_112414.jpg##NR##1.jpg,88.0,354,ی,85,tehran,tehran
961416005##20181224_112418.jpg##NR##1.jpg,10.0,165,ن,83,tehran,tehran
961416005##20181224_112418.jpg##NR##2.jpg,66.0,295,د,88,tehran,tehran
961416005##20181224_112439.jpg##NR##1.jpg,20.0,248,د,53,tehran,tehran
961416005##20181224_112445.jpg##NR##1.jpg,55.0,474,ق,38,tehran,tehran
961416005##20181224_112458.jpg##NR##1.jpg,99.0,713,ن,36,tehran,tehran
961416005##20181224_112505.jpg##NR##1.jpg,99.0,174,ی,39,tehran,tehran
961416005##20181224_112511.jpg##NR##1.jpg,10.0,644,ل,37,tehran,tehran
961416005##20181224_112526.jpg##NR##1.jpg,11.0,534,ل,36,tehran,tehran
961416005##20181224_112529.jpg##NR##1.jpg,20.0,928,د,65,tehran,tehran
961416005##20181224_112537.jpg##NR##1.jpg,11.0,633,م,71,tehran,tehran
961416005##20181224_112540.jpg##NR##1.jpg,22.0,162,ق,23,tehran,tehran
961416005##20181224_112546.jpg##NR##1.jpg,11.0,994,م,89,tehran,tehran
961416005##20181224_112554.jpg##NR##1.jpg,55.0,477,ب,53,tehran,tehran
961416005##20181224_112611.jpg##NR##1.jpg,66.0,124,ب,21,tehran,tehran
961416005##20181224_112617.jpg##NR##1.jpg,20.0,595,ب,73,tehran,tehran
961416005##20181224_112621.jpg##NR##1.jpg,66.0,162,و,18,tehran,tehran
961416005##20181224_112635.jpg##NR##1.jpg,11.0,713,ج,67,tehran,tehran
961416005##20181224_112641.jpg##NR##1.jpg,44.0,166,ط,74,tehran,tehran
961416005##20181224_112646.jpg##NR##1.jpg,66.0,728,ل,99,tehran,tehran
961416005##20181224_112653.jpg##NR##1.jpg,44.0,611,ل,92,tehran,tehran
961416005##20181224_112713.jpg##NR##1.jpg,44.0,123,م,61,tehran,tehran
961416005##20181224_112717.jpg##NR##1.jpg,55.0,489,ی,56,tehran,tehran
961416005##20181224_112722.jpg##NR##1.jpg,13.0,481,ط,66,esfahan,esfahan
961416005##20181224_112730.jpg##NR##1.jpg,77.0,959,ل,65,tehran,tehran
961416005##20181224_112733.jpg##NR##1.jpg,10.0,264,ج,25,tehran,tehran
961416005##20181224_112740.jpg##NR##1.jpg,28.0,987,ج,44,hamedan,hamedan
961416005##20181224_112744.jpg##NR##1.jpg,44.0,677,و,29,tehran,tehran
961416005##20181224_112744.jpg##NR##2.jpg,77.0,562,م,13,tehran,tehran
961416005##20181224_112747.jpg##NR##1.jpg,44.0,933,ص,34,tehran,tehran
961416005##20181224_112800.jpg##NR##1.jpg,78.0,923,ع,49,"karaj , tehran",alborz
961416005##20181224_112809.jpg##NR##1.jpg,66.0,843,ب,79,tehran,tehran
961416005##20181224_112821.jpg##NR##1.jpg,22.0,551,م,98,tehran,tehran
961416005##20181224_112827.jpg##NR##1.jpg,55.0,438,ل,28,tehran,tehran
961416005##20181224_112833.jpg##NR##1.jpg,44.0,836,م,84,tehran,tehran
961416005##20181224_112838.jpg##NR##1.jpg,11.0,639,م,59,tehran,tehran
961416005##20181224_112844.jpg##NR##1.jpg,11.0,685,ن,47,tehran,tehran
961416005##20181224_112846.jpg##NR##1.jpg,33.0,778,ی,29,tehran,tehran
961416005##20181224_112851.jpg##NR##1.jpg,11.0,518,ولیچر,63,tehran,tehran
961416005##20181224_112856.jpg##NR##1.jpg,33.0,544,ج,89,tehran,tehran
961416005##20181224_112900.jpg##NR##1.jpg,99.0,188,ن,86,tehran,tehran
961416005##20181224_112916.jpg##NR##1.jpg,44.0,779,ع,75,tehran,tehran
961416005##20181224_112924.jpg##NR##1.jpg,99.0,199,د,52,tehran,tehran
961416005##20181224_112927.jpg##NR##1.jpg,44.0,381,د,44,tehran,tehran
961416005##20181224_112938.jpg##NR##1.jpg,44.0,764,ج,57,tehran,tehran
961416005##20181224_112945.jpg##NR##1.jpg,10.0,319,ی,45,tehran,tehran
961416005##20181224_112948.jpg##NR##1.jpg,44.0,274,ی,36,tehran,tehran
961416005##20181224_112957.jpg##NR##1.jpg,44.0,985,ل,64,tehran,tehran
961416005##20181224_113003.jpg##NR##1.jpg,10.0,298,ی,28,tehran,tehran
961416005##20181224_113006.jpg##NR##1.jpg,88.0,459,ط,18,tehran,tehran
961416005##20181224_113006.jpg##NR##2.jpg,77.0,355,ب,44,tehran,tehran
961416005##20181224_113010(0).jpg##NR##1.jpg,10.0,795,و,66,tehran,tehran
961416005##20181224_113012.jpg##NR##1.jpg,66.0,437,ب,42,tehran,tehran
961416005##20181224_113020.jpg##NR##1.jpg,10.0,491,ب,92,tehran,tehran
961416005##20181224_113027.jpg##NR##1.jpg,10.0,442,ق,87,tehran,tehran
961416005##20181224_113034.jpg##NR##1.jpg,44.0,182,د,91,tehran,tehran
961416005##20181224_113037.jpg##NR##1.jpg,10.0,496,ی,99,tehran,tehran
961416005##20181224_113051.jpg##NR##1.jpg,99.0,375,م,57,tehran,tehran
961416005##20181224_113058.jpg##NR##1.jpg,22.0,219,ی,44,tehran,tehran
961416005##20181224_113102.jpg##NR##1.jpg,44.0,281,س,65,tehran,tehran
961416005##20181224_113107.jpg##NR##1.jpg,11.0,428,م,31,tehran,tehran
961416005##20181224_113115.jpg##NR##1.jpg,66.0,433,م,82,tehran,tehran
961416005##20181224_113118.jpg##NR##1.jpg,22.0,914,ق,25,tehran,tehran
961416005##20181224_113128.jpg##NR##1.jpg,10.0,261,س,95,tehran,tehran
961416005##20181224_113131.jpg##NR##1.jpg,11.0,657,ص,99,tehran,tehran
961416005##20181224_113137.jpg##NR##1.jpg,55.0,148,م,34,tehran,tehran
961416005##20181224_113146.jpg##NR##1.jpg,44.0,694,ه,75,tehran,tehran
961416005##20181224_113158.jpg##NR##1.jpg,58.0,279,س,24,boshehr,tangestan
961416005##20181224_113204.jpg##NR##1.jpg,44.0,275,و,46,tehran,tehran
961416005##20181224_113205.jpg##NR##1.jpg,11.0,287,س,16,tehran,tehran
961416005##20181224_113208.jpg##NR##1.jpg,44.0,772,ج,13,tehran,tehran
961416005##20181224_113224.jpg##NR##1.jpg,44.0,814,ب,56,tehran,tehran
961416005##20181224_113240.jpg##NR##1.jpg,10.0,222,س,38,tehran,tehran
961416005##20181224_113243.jpg##NR##1.jpg,11.0,669,ج,92,tehran,tehran
961416005##20181224_113249.jpg##NR##1.jpg,11.0,912,ی,25,tehran,tehran
961416005##20181224_113253.jpg##NR##1.jpg,77.0,776,م,62,tehran,tehran
961416005##20181224_113257.jpg##NR##1.jpg,88.0,826,ن,43,tehran,tehran
961416005##20181224_113306.jpg##NR##1.jpg,88.0,644,ق,76,tehran,tehran
961416005##20181224_113311.jpg##NR##1.jpg,11.0,573,ب,35,tehran,tehran
961416005##20181224_113324.jpg##NR##1.jpg,55.0,836,ن,22,tehran,tehran
961416005##20181224_113337.jpg##NR##1.jpg,11.0,796,ص,79,tehran,tehran
961416005##20181224_113341.jpg##NR##1.jpg,10.0,337,ص,29,tehran,tehran
961416005##20181224_113349.jpg##NR##1.jpg,55.0,382,ی,89,tehran,tehran
961416005##20181224_113359.jpg##NR##1.jpg,10.0,628,ه,66,tehran,tehran
961416005##20181224_113409.jpg##NR##1.jpg,10.0,261,ی,87,tehran,tehran
961416005##20181224_113430.jpg##NR##1.jpg,77.0,961,ه,13,tehran,tehran
961416005##20181224_113436.jpg##NR##1.jpg,10.0,331,د,57,tehran,tehran
961416005##20181224_113442.jpg##NR##1.jpg,20.0,181,د,23,tehran,tehran
961416005##20181224_113446.jpg##NR##1.jpg,20.0,979,ب,76,tehran,tehran
961416005##20181224_113454.jpg##NR##1.jpg,10.0,781,ی,67,tehran,tehran
961416005##20181224_113458.jpg##NR##1.jpg,99.0,442,ه,27,tehran,tehran
961416005##20181224_113504.jpg##NR##1.jpg,11.0,835,ل,43,tehran,tehran
961416005##20181224_113510.jpg##NR##1.jpg,22.0,714,و,32,tehran,tehran
961416005##20181224_113510.jpg##NR##2.jpg,77.0,759,ن,55,tehran,tehran
961416005##20181224_113513.jpg##NR##1.jpg,22.0,112,س,52,tehran,tehran
961416005##20181224_113524.jpg##NR##1.jpg,11.0,887,و,55,tehran,tehran
961416005##20181224_113527.jpg##NR##1.jpg,66.0,443,ه,69,tehran,tehran
961416005##20181224_113531.jpg##NR##1.jpg,77.0,741,ل,34,tehran,tehran
961416005##20181224_113542.jpg##NR##1.jpg,66.0,822,ب,82,tehran,tehran
961416005##20181224_113543.jpg##NR##1.jpg,55.0,636,ق,89,tehran,tehran
961416005##20181224_113546.jpg##NR##1.jpg,77.0,515,ل,15,tehran,tehran
961416005##20181224_113549.jpg##NR##1.jpg,11.0,983,ن,55,tehran,tehran
961416005##20181224_113549.jpg##NR##2.jpg,11.0,236,د,17,tehran,tehran
961416005##20181224_113555.jpg##NR##1.jpg,33.0,726,و,71,tehran,tehran
961416005##20181224_113603.jpg##NR##1.jpg,99.0,265,و,89,tehran,tehran
961416005##20181224_113606.jpg##NR##1.jpg,10.0,975,ن,91,tehran,tehran
961416005##20181224_113613.jpg##NR##1.jpg,99.0,673,د,17,tehran,tehran
961416005##20181224_113625.jpg##NR##1.jpg,44.0,919,ط,86,tehran,tehran
961416005##20181224_113625.jpg##NR##2.jpg,88.0,246,و,47,tehran,tehran
961416005##20181224_113633.jpg##NR##1.jpg,20.0,762,د,89,tehran,tehran
961416005##20181224_113702.jpg##NR##1.jpg,20.0,848,د,51,tehran,tehran
961416005##20181224_113835.jpg##NR##1.jpg,77.0,337,م,87,tehran,tehran
961416005##20181224_113835.jpg##NR##2.jpg,11.0,211,ب,46,tehran,tehran
961416005##20181224_113907.jpg##NR##1.jpg,99.0,141,د,51,tehran,tehran
961416005##20181224_113907.jpg##NR##2.jpg,10.0,891,ب,21,tehran,tehran
961416005##20181224_113912.jpg##NR##1.jpg,88.0,544,ب,15,tehran,tehran
961416005##20181224_113918.jpg##NR##1.jpg,66.0,617,ق,93,tehran,tehran
961416005##20181224_113918.jpg##NR##2.jpg,88.0,468,ط,34,tehran,tehran
961416005##20181224_113929.jpg##NR##1.jpg,77.0,382,ط,31,tehran,tehran
961416005##20181224_113931.jpg##NR##1.jpg,22.0,362,ن,23,tehran,tehran
961416005##20181224_113939.jpg##NR##1.jpg,10.0,976,ه,39,tehran,tehran
961416005##20181224_113939.jpg##NR##2.jpg,11.0,927,ت,28,tehran,tehran
961416005##20181224_113946.jpg##NR##1.jpg,20.0,459,ب,34,tehran,tehran
961416005##20181224_113946.jpg##NR##2.jpg,99.0,372,م,79,tehran,tehran
961416005##20181224_113953.jpg##NR##1.jpg,55.0,361,د,65,tehran,tehran
961416005##20181224_113953.jpg##NR##2.jpg,99.0,474,ن,34,tehran,tehran
961416005##20181224_113959.jpg##NR##1.jpg,77.0,458,ی,73,tehran,tehran
961416005##20181224_114004.jpg##NR##1.jpg,77.0,633,ه,64,tehran,tehran
961416005##20181224_114004.jpg##NR##2.jpg,11.0,453,و,72,tehran,tehran
961416005##20181224_114008.jpg##NR##1.jpg,99.0,516,ی,26,tehran,tehran
961416005##20181224_114015.jpg##NR##1.jpg,66.0,351,ل,58,tehran,tehran
961416005##20181224_114031.jpg##NR##1.jpg,11.0,447,ج,62,tehran,tehran
961416005##20181224_114035.jpg##NR##1.jpg,55.0,952,و,46,tehran,tehran
961416005##20181224_114038.jpg##NR##1.jpg,99.0,299,ص,55,tehran,tehran
961416005##20181224_114043.jpg##NR##1.jpg,11.0,375,و,54,tehran,tehran
961416005##20181224_114104.jpg##NR##1.jpg,11.0,549,ج,82,tehran,tehran
